univ_id,univ_name,city,univ_type,is_national,gop_code,gop_name,metric,quota_type,score,grants_count,year,granularity,source_url,source_type,confidence,scraped_at
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B074,"Градостроительство, строительные работы и гражданское строительство",passing,large_family,66,2,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B092,Досуг,passing,large_family,118,3,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B007,Подготовка учителей художественного труда и черчения,passing,single_parent,119,1,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B050,Биологические и смежные науки,passing,single_parent,68,12,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B051,Окружающая среда,passing,single_parent,69,1,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B053,Химия,passing,single_parent,70,1,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B055,Математика и статистика,passing,single_parent,68,6,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B057,Информационные технологии,passing,single_parent,67,4,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B062,Электротехника и электроэнергетика,passing,single_parent,75,1,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B063,Электротехника и автоматизация,passing,single_parent,67,2,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B068,Производство продуктов питания,passing,single_parent,65,2,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B074,"Градостроительство, строительные работы и гражданское строительство",passing,single_parent,61,4,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B092,Досуг,passing,single_parent,118,1,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B005,Подготовка учителей физической культуры,passing,disability,94,3,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B007,Подготовка учителей художественного труда и черчения,passing,disability,95,1,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B015,Подготовка учителей по гуманитарным предметам,passing,disability,102,1,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B018,Подготовка учителей иностранного языка,passing,disability,100,2,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B050,Биологические и смежные науки,passing,disability,60,6,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B051,Окружающая среда,passing,disability,62,2,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B053,Химия,passing,disability,63,2,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B055,Математика и статистика,passing,disability,68,1,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B062,Электротехника и электроэнергетика,passing,disability,70,1,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B063,Электротехника и автоматизация,passing,disability,66,1,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B001,Педагогика и психология,threshold,general,75,,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B002,Дошкольное обучение и воспитание,threshold,general,75,35,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B003,Педагогика и методика начального обучения,threshold,general,75,35,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B005,Подготовка учителей физической культуры,threshold,general,90,35,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B006,Подготовка учителей музыки,threshold,general,75,35,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B007,Подготовка учителей художественного труда и черчения,threshold,general,75,,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B009,Подготовка учителей математики,threshold,general,80,40,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B010,Подготовка учителей физики,threshold,general,80,,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B011,Подготовка учителей информатики,threshold,general,75,35,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B012,Подготовка учителей химии,threshold,general,75,,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B013,Подготовка учителей биологии,threshold,general,75,,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B014,Подготовка учителей географии,threshold,general,75,,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B015,Подготовка учителей по гуманитарным предметам,threshold,general,75,,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B016,Подготовка учителей казахского языка и литературы,threshold,general,75,35,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B017,Подготовка учителей русского языка и литературы,threshold,general,75,35,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B018,Подготовка учителей иностранного языка,threshold,general,90,45,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B020,Специальная педагогика,threshold,general,75,,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B028,Хореография,threshold,general,60,,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B031,"Мода, дизайн",threshold,general,60,,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B034,История,threshold,general,60,,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B036,Переводческое дело,threshold,general,65,,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B037,Филология,threshold,general,60,,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B041,Психология,threshold,general,60,,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B044,Менеджмент и управление,threshold,general,60,,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B045,Аудит и налогообложение,threshold,general,60,,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u5,Aktyubinskiy gosudarstvennyy regionalnyy universitet imeni k zhubanova,,other,False,B046,"Финансы, экономика, банковское и страховое дело",threshold,general,60,,2025,univ_gop,https://univision.kz/univ/5-aktyubinskiy-gosudarstvennyy-regionalnyy-universitet-imeni-k-zhubanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
